"airport_name","airport_id"
"Shannon Flight Strip","1712402134241705986"
"Shanshan","1712401220437082114"
"Shanzihe Airport","1712400983769284609"
"Shaoguan Guitou Airport","1712402399925698562"
"Shaoyang Wugang Airport","1712400980732608514"
"Sharana","1712402318354874370"
"Sharar Field","1712401925629607937"
"Sharjah Airport","1712402822732513281"
"Shark Bay Airport","1712402347933106178"
"Shark El Oweinat Intl","1712402423719985154"
"Sharm El Sheikh International Airport","1712402423787094017"
"Sharon","1712402134623387650"
"Sharp","1712402011428290561"
"Sharp County Regl","1712401434635993089"
"Sharp Field","1712401942163554305"
"Sharpe Farms","1712401867181981698"
"Sharpe's Strip","1712401659505213441"
"Sharretts","1712402107423326210"
"Sharurah Airport","1712402583317446657"
"Shashi Airport","1712401218675474434"
"Shatto Farm","1712402014100062210"
"Shaull Farm Airstrip","1712401998514028546"
"Shaunavon","1712402311077756929"
"Shaw Crop Service","1712401750953623553"
"Shaw Meadow","1712401941119172609"
"Shawano Mun","1712402135269310465"
"Shawn Field","1712402242370863106"
"Shawnee Field","1712401484099420162"
"Shawnee Rgnl","1712402135403528194"
"Shaxian Airport","1712400983832199169"
"Shay Gap","1712401213818470402"
"Shear","1712402286834679809"
"Shearer /Usfs","1712402135533551617"
"Shearer STOLport","1712401867379113986"
"Shearwater","1712401007693594625"
"Sheboygan County Memorial","1712402135596466178"
"Sheeley's Farm","1712401774232010754"
"Sheep Mountain","1712402135730683906"
"Sheepy Hollow Ranch Airfield","1712402111886065666"
"Sheets","1712401744045604866"
"Sheffels Ranch","1712402265217236994"
"Sheffield-Smith Airstrip","1712401116162490369"
"Sheghnan","1712401114749009921"
"Shelburne","1712402136187863042"
"Shelburne Farms","1712402136250777602"
"Shelburnes","1712402004042121218"
"Shelby","1712402136456298498"
"Shelby Air Service","1712402136456298499"
"Shelby Community","1712402136519213057"
"Shelby County","1712401408220266497"
"Shelby County","1712402137098027009"
"Shelby County","1712402137223856130"
"Shelby Strip","1712402023465943041"
"Shelby-Cleveland County Rgnl","1712402136582127617"
"Shelbyville Mun","1712402137290964994"
"Sheldon Mun","1712402137555206145"
"Sheldon Point Airport","1712401998056849410"
"Shell Creek Airpark","1712402071511695361"
"Shell Lake Mun","1712402138016579586"
"Shellharbour Airport","1712401217245216770"
"Shelter Cove","1712402138209517569"
"Shenandoah Flying Field","1712401727595544578"
"Shenandoah Mun","1712402138461175810"
"Shenandoah Valley Farms","1712401789511860226"
"Shenandoah Valley Regional Airport","1712402168744050689"
"Shenyang Taoxian International Airport","1712402399992807425"
"Shenzhen Bao'an International Airport","1712402400055721985"
"Shepard","1712401588113965057"
"Shepard Strip","1712402007208820737"
"Shepherd Ranch","1712402120299839489"
"Sheppard Air Force Base","1712402264705531906"
"Shepparton","1712402348121849857"
"Sher Wood","1712402053446828033"
"Sherbrooke","1712402311140671490"
"Sherburn In Elmet","1712401032846835714"
"Sheremetyevo Airport","1712402576606560258"
"Sheridan","1712402139232927746"
"Sheridan County","1712402139170013186"
"Sheridan Field","1712401633030766594"
"Sheridan's Strip","1712402057657909249"
"Sheridan-Grant County Regional","1712402139295842305"
"Sherk Field","1712401856016744450"
"Sherlock Field","1712401733979275265"
"Sherman (Frog Pond)","1712402139492974594"
"Sherman Airbase","1712401690996047873"
"Sherman Mun","1712402139622998018"
"Sherman-Private","1712402036296318977"
"Sherwin Field Nr 1","1712401635031449601"
"Sherwood Farm","1712401815717871618"
"Shield Farm","1712402105934348289"
"Shields","1712401650017697793"
"Shiflet Field","1712401907396968450"
"Shigatse Peace Airport","1712400986025820162"
"Shijiazhuang Zhengding International Airport","1712402400118636545"
"Shillong Airport","1712402475955847169"
"Shiloh","1712401685925134338"
"Shiloh","1712401781039366145"
"Shiloh Airpark","1712401508543823873"
"Shiloh Plantation","1712401647434006529"
"Shimla Airport","1712402476018761729"
"Shimojishima Airport","1712402506393911298"
"Shinyanga","1712401076958330882"
"Shiocton","1712402140193423361"
"Shipdham","1712401035174674434"
"Shipman Ranch","1712401444157063169"
"Shiprock Airstrip","1712402140390555649"
"Shiraz International Airport","1712402491034370050"
"Shirdi Airport","1712402472118059010"
"Shirley Lake","1712402270208458754"
"Shirley Williams","1712401834906812418"
"Shishmaref Airport","1712402140658991106"
"Shively Field","1712402121147088898"
"Shiyan Wudangshan Airport","1712402400181551106"
"Shizuoka Airport","1712402504644886529"
"Shoal Lake","1712402311203586050"
"Shobdon","1712401032586788865"
"Shockly Field","1712401521957208065"
"Shoemaker-Shelby Forest","1712401940091568130"
"Shoestring Aviation Airfield","1712402173366173697"
"Shofner Farms","1712401754321649666"
"Shonai Airport","1712402504380645377"
"Shoreham","1712402829405650945"
"Short Creek","1712401631348850690"
"Short Stop","1712401675225464834"
"Shorten Airfield","1712401439308447745"
"Shoshone","1712402140919037953"
"Shoshone County","1712401826799222785"
"Shoshoni Municipal","1712402140986146818"
"Shotgun Ranch Airstrip","1712402063605432321"
"Show Low Regional Airport","1712402141053255682"
"Showa","1712401507629465602"
"Shreveport Downtown","1712402141313302530"
"Shreveport North","1712402252252643330"
"Shreveport Regional Airport","1712402141376217090"
"Shriver","1712402199651876866"
"Shulls","1712401854653595650"
"Shumba Airport","1712402559628017666"
"Shump","1712402187073159170"
"Shumway Innernational","1712401647241068545"
"Shure","1712401675091247106"
"Shurley Field","1712401519633563649"
"Shute Harbour","1712401213818470403"
"Shymkent International  Airport","1712402508092604417"
"Sialkot International Airport","1712402554431275010"
"Siauliai","1712402516170833921"
"Sibbernsen","1712402239262883841"
"Sibi","1712401118309974017"
"Sibisa","1712401195011211265"
"Sibiti","1712401046440574977"
"Sibiu International Airport","1712402572194152449"
"Sibley Mun","1712402141510434817"
"Sibu Airport","1712402520650350593"
"Sibulan Airport","1712402563142844418"
"Sibut","1712401048386732033"
"Sideradougou","1712401020918235137"
"Sidetra","1712401046696427522"
"Sidi Bel Abbes","1712402320376528898"
"Sidi Ifni Airport","1712402533447172097"
"Sidney Mun","1712402142080860161"
"Sidney Mun Carr","1712402141887922177"
"Sidney Municipal","1712402142013751297"
"Sidney-Richland Municipal Airport","1712402142143774722"
"Sids","1712401917362634754"
"Sids Place","1712401616958193665"
"Siefert","1712402125664354305"
"Sieg's Farm","1712402207813992449"
"Siegerland","1712402457916145666"
"Siem Reap Angkor International Airport","1712402385182720002"
"Sierra Blanca Regl","1712402104239849473"
"Sierra Grande","1712401127667466241"
"Sierra Maestra Airport","1712402413221642242"
"Sierra Sky Park","1712401703159529473"
"Sierra Vista Mun Libby Airbase","1712401690534674433"
"Sierraville Dearwater","1712402142273798146"
"Sievers Field","1712401637413814274"
"Sig Field","1712401952095666177"
"Siglufjörður","1712400998046695426"
"Siguanea","1712402413091618817"
"Siguiri","1712401069463109633"
"Sigurd Anderson","1712402249614426113"
"Sihanouk International Airport","1712402385245634562"
"Siirt Airport","1712402817284112386"
"Sikes Farm","1712401578567729154"
"Sikeston Memorial Muni","1712402142408015874"
"Sikorski Ranch","1712401647756967937"
"Sikorsky Helitech Heliport","1712401215047401474"
"Sila","1712400994531868674"
"Silampari","1712401194876993537"
"Silampari","1712402480720576514"
"Silangit Airport","1712402484919074817"
"Silent P","1712402255314485250"
"Siler City Mun","1712402142600953858"
"Silers Plane Valley","1712402110464196610"
"Siletz","1712402142663868417"
"Siletz Bay State","1712401720536530945"
"Silgadi Doti","1712401181899816962"
"Silistra Polkovnik Lambrinovo Airfield","1712401082499006465"
"Siljansnas","1712401041998807041"
"Siljan Airport","1712402802432081922"
"Sills Air Park","1712401442550644737"
"Silute","1712401043852689409"
"Silver Creek","1712401447588003841"
"Silver Creek","1712401768003469313"
"Silver Creek","1712401957032361985"
"Silver Creek Ranch","1712401687808376834"
"Silver Lake","1712401924715249665"
"Silver Lake F S Strip","1712402143506923522"
"Silver Springs","1712402143771164673"
"Silver West","1712402257537466371"
"Silver Wings","1712401700395483137"
"Silver Wings Field","1712401666870411265"
"Silverbird","1712401552340746242"
"Silverhorn Ranch","1712401701662162945"
"Silvernails Field","1712401708398215169"
"Silverton Municipal","1712402143896993794"
"Silvies Valley Ranch","1712402131494436866"
"Silvio Pettirossi International Airport","1712402557426008066"
"Simara Airport","1712402539688296450"
"Simbai","1712400994598977537"
"Simberi","1712400994464759809"
"Simenstad Mun","1712402014162976770"
"Simenti","1712401068288704514"
"Simferopol International Airport","1712401173502820353"
"Simikot Airport","1712401183179079682"
"Simko Field","1712401801394323458"
"Simon Bolivar Airport","1712402407064403969"
"Simon Bolivar International Airport","1712402833016946689"
"Simons","1712401443204956162"
"Simonson Field","1712402070547005441"
"Simpson","1712401727989809154"
"Simpson","1712401991811530754"
"Simpson","1712402041912492033"
"Simpson Field","1712402043577630722"
"Simpsonville","1712402085071880194"
"Simsbury","1712402144157040642"
"Sindal","1712402418271584258"
"Sindhudurg","1712402473091137538"
"Sindt","1712402216437481474"
"Sinele Strip","1712401974719741953"
"Sines","1712401096507981826"
"Singapore Changi Airport","1712402585657868290"
"Singapore Seletar Airport","1712402585787891713"
"Singleton","1712401213684252674"
"Singleton","1712402235920023553"
"Singleton's Landing Strip","1712401838404861954"
"Sinoe","1712401067458232322"
"Sinop Airport","1712401129747841025"
"Sinop Airport","1712402817347026945"
"Sintang Airport","1712402484919074818"
"Siocon National","1712401125410930689"
"Siofok Kiliti","1712402466078261250"
"Sion Airport","1712402805602975745"
"Sioux Co Regl","1712401916205006849"
"Sioux Falls Regional Airport","1712402144354172930"
"Sioux Gateway Airport","1712402144287064065"
"Sioux Lookout Airport","1712402311270694914"
"Siqueira Campos","1712402381286211586"
"Siquijor","1712402565806227458"
"Sir Abubakar Tafawa Balewa","1712401022675648514"
"Sir Ahmadu Bello","1712401022738563073"
"Sir Ahmadu Bello International","1712402546223022081"
"Sir Bani Yas Island","1712402822799622145"
"Sir Captain Charles Kirkconnell International Airport","1712402386612977666"
"Sir Seewoosagur Ramgoolam International Airport","1712402524093874177"
"Sir Seretse Khama International Airport","1712402360675401729"
"Sirjan Airport","1712402491097284610"
"Sirnak Serafettin Elci Airport","1712402817405747201"
"Sirri","1712402491164393474"
"Sirsa","1712401180532473857"
"Sishen Airport","1712402589772480513"
"Sisimiut Airport","1712400996226367490"
"Siskiyou County","1712401950673797122"
"Sisseton Municipal","1712402144484196353"
"Sisters Eagle Air","1712402144748437505"
"Sitiawan","1712401196827344898"
"Sitio Pouso Do Aviador","1712401156452974594"
"Sitka Rocky Gutierrez Airport","1712402144932986881"
"Sitterdorf Airport","1712402805670084610"
"Sitton Field","1712401820163833858"
"Sittwe Airport","1712402537159131138"
"Situk","1712402283848335362"
"Siuna","1712401103868985345"
"Sivas Nuri Demirag Airport","1712402817468661762"
"Siwa Oasis North","1712402423657070593"
"Six Oaks","1712401435420327938"
"Six Ponds","1712401633613774849"
"Six Springs Ranch","1712401896290451458"
"Sixaola","1712401106150686721"
"Sixmile Lake","1712401423403646978"
"Sj Airfield","1712402135927816194"
"Sjule Private Airstrip","1712402151568375810"
"Skagen Airport","1712402551239409665"
"Skagit Regl","1712401515007246338"
"Skagway Airport","1712402144995901442"
"Skala","1712401920218955777"
"Skalitsky","1712401645173276673"
"Skamokawa East Valley","1712402145125924866"
"Skaneateles","1712402145188839426"
"Skarda/Tollville","1712401764761272322"
"Skardu Airport","1712402554628407297"
"Skeen Ranch","1712402043514716162"
"Skelleftea Airport","1712402803208028161"
"Skellytown","1712402145318862849"
"Skelton","1712401666614558723"
"Ski Harbor","1712402048694681601"
"Skiatook Municipal","1712402145448886274"
"Skid Marks","1712402270338482179"
"Skid Row Airpark","1712401724747612161"
"Skidmo","1712401665192689665"
"Skinner Ranch","1712401818058293249"
"Skinners Wholesale Nursery","1712401600709459969"
"Skinningsrud","1712401472925794306"
"Skinnlanda","1712401041931698177"
"Skip's Place","1712402015211552769"
"Skis Landing Area","1712401576709652481"
"Skive","1712402418334498817"
"Skopje International Airport","1712402547988824066"
"Skorpion Mine","1712402538128015361"
"Skovde Airport","1712402803270942721"
"Skovhus","1712401586188779522"
"Skukuza Airport","1712402590422597633"
"Skwentna","1712402145771847682"
"Sky Acres","1712401492836155394"
"Sky Acres","1712401938791333890"
"Sky Acres","1712402152151384066"
"Sky Bryce","1712401454990950402"
"Sky Harbor","1712401423533670402"
"Sky Harbor","1712401635161473026"
"Sky Harbor International Airport","1712402043191754754"
"Sky Harbor Residential Airpark","1712402249677340673"
"Sky Haven","1712401518333329409"
"Sky Haven","1712401660465709058"
"Sky Haven","1712401895451590658"
"Sky Haven Airpark/Sellmeyer Field","1712402222926069762"
"Sky Hollow","1712401490697060354"
"Sky Island Ranch","1712401622666641409"
"Sky Island Ranch","1712402163610222594"
"Sky King","1712402193884708866"
"Sky Landings","1712401887906037762"
"Sky Lane Ranch","1712401500234907649"
"Sky Manor","1712401808876961794"
"Sky Manor","1712402049546125314"
"Sky Manor Aero Estates","1712402028813680642"
"Sky Meadow","1712401760231424002"
"Sky Meadows Airpark","1712402156605734913"
"Sky Park","1712401890766553090"
"Sky Ranch","1712401839105310722"
"Sky Ranch","1712401945682575361"
"Sky Ranch","1712402255377399810"
"Sky Ranch","1712402287023423489"
"Sky Ranch At Carefree","1712401531226619905"
"Sky Ranch At Pioneer Peak","1712402023658881026"
"Sky Ranch Estates","1712402117900697602"
"Sky Ranch For Boys","1712402842701594626"
"Sky Ranch Ii","1712401804443582466"
"Sky Ranch North","1712401972140244993"
"Sky Ranch South","1712401972203159553"
"Sky River Ranch","1712402240043024386"
"Sky Soaring","1712402214810091522"
"Sky Valley Airstrip","1712402061449560066"
"Sky View Acres","1712402267930951681"
"Sky Wagon Ranch","1712401837888962561"
"Sky Way Estates","1712401653327003649"
"Sky-Ranch","1712401770859790338"
"Sky-Vu","1712401952741588994"
"Skydive California","1712402203858763778"
"Skydive Chicago","1712402015853281281"
"Skydive Greene County Inc","1712402282984308737"
"Skydive Iowa","1712401506073378817"
"Skydive Lebanon","1712402255574532098"
"Skydive Oregon","1712401947691646978"
"Skydive San Joaquin Valley","1712401448171012097"
"Skye Dance","1712401651322126338"
"Skyflight","1712401670049693697"
"Skyhaven","1712402093334659074"
"Skyhaven","1712402209953087490"
"Skyhaven","1712402236570140673"
"Skyhill","1712402012153905153"
"Skykomish State","1712402146099003394"
"Skyland","1712401812689584129"
"Skylane","1712401667449225217"
"Skylane Ranch","1712401473185841154"
"Skylark Airpark","1712402235664171009"
"Skylark Field","1712401832490893314"
"Skylark Field","1712401848177590273"
"Skyline Air Ranch","1712402142210883585"
"Skyline Airpark","1712401421268746241"
"Skyline Airstrip","1712402140721905666"
"Skyline Ranch","1712401714870026242"
"Skyote","1712402169327058945"
"Skyotee Ranch","1712402099764527106"
"Skypark","1712401491917602818"
"Skypark Estates Owners Assoc","1712401447655112706"
"Skypoint Estates","1712401741516439554"
"Skyport","1712401591330996226"
"Skyport","1712401928808890369"
"Skyraider Skyranch","1712402285341507585"
"Skyview","1712401898303717378"
"Skyview","1712402019007397890"
"Skyview","1712402104625725442"
"Skyview Airpark","1712401554987352066"
"Skyview Ranch","1712401818754547713"
"Skywagon Farm","1712401490822889473"
"Skywagon Ranch","1712401473252950017"
"Skyway Estates","1712401644334415873"
"Skyway Manor","1712402034287247362"
"Skywest Airpark","1712401946206863362"
"Skywest Inc","1712401936006316033"
"Slack","1712401687875485697"
"Slack","1712401950539579394"
"Slate Creek","1712402146296135682"
"Slate River Ranch","1712401510154436610"
"Slate Run","1712402155376803841"
"Slater Field","1712401678975172609"
"Slatington","1712402146426159106"
"Slave Lake","1712402311337803777"
"Slayton Mun","1712402146753314817"
"Sleepers Strip","1712402055904690178"
"Sleepy Eye Municipal","1712402146820423682"
"Sleepy Hollow","1712402149106319361"
"Sleetmute Airport","1712402146887532545"
"Sliac Airport","1712401099947311106"
"Slickpoo Mx Park","1712402146954641410"
"Slidell","1712402147147579393"
"Sligo","1712402493517398018"
"Slinkard Airfield","1712401931983978498"
"Slip Knot Landing","1712402273400324097"
"Sloan's","1712401658079150081"
"Sloas","1712402236054241282"
"Slobovia Outernational","1712402054478626818"
"Sloop","1712401823355699202"
"Sloulin Field International Airport","1712401079651074049"
"Slovenj Gradec","1712402586832273410"
"Slovenskie Konijce","1712401093118984193"
"Sluder Airstrip","1712401465262800897"
"Sluice Creek","1712401798550585347"
"Smalandsstenar","1712401041164140546"
"Small Field","1712401536675020801"
"Smara","1712402533581389826"
"Smart Road","1712402207159681026"
"Smies","1712401541276172289"
"Smiley Creek","1712402147277602817"
"Smiley Johnson Municipal-Bass Field","1712401563631812609"
"Smisson Field","1712402263203971074"
"Smith","1712401458845515777"
"Smith","1712401584213262337"
"Smith","1712401593000329217"
"Smith","1712401694078861313"
"Smith","1712401767609204737"
"Smith","1712401888421937153"
"Smith","1712401899415207938"
"Smith","1712401978423312385"
"Smith","1712402091845681154"
"Smith Air Strip","1712401435223195650"
"Smith Airpark","1712401778438897665"
"Smith Aviation Inc","1712401611430100993"
"Smith Center Municipal","1712402147336323074"
"Smith County","1712402190235664387"
"Smith Farms","1712401748176994305"
"Smith Farms","1712401960916287490"
"Smith Field","1712401518979252226"
"Smith Field","1712401546519052289"
"Smith Field","1712401654757261314"
"Smith Field","1712401688588517377"
"Smith Field","1712402142861000706"
"Smith Field","1712402158237319170"
"Smith Field","1712402213199478785"
"Smith Flying Service","1712401616182247425"
"Smith Meml","1712401757186359297"
"Smith Mountain Lake","1712401948589228033"
"Smith Point","1712401214015602690"
"Smith Prairie","1712402065362845698"
"Smith Private","1712401420434079745"
"Smith Ranch","1712401760684408834"
"Smith Strip","1712401748751613953"
"Smith's International","1712402139941765121"
"Smith-Reynolds Airport","1712402277099700225"
"Smith-Stewart Field","1712402226570919937"
"Smither Field","1712401624684101633"
"Smithers Airport","1712402311400718338"
"Smithfield","1712401867244896258"
"Smiths Land Base","1712401783828578306"
"Smithton","1712402348188958722"
"Smithville Crawford Municipal","1712402147852222465"
"Smithville Municipal","1712402147919331330"
"Smitty's Landing","1712402087911424001"
"Smoke And Wings","1712401776299802625"
"Smoketown","1712402147986440194"
"Smokivka Natl","1712402821822349313"
"Smoky Bend","1712401968432480257"
"Smolensk","1712401176564662274"
"Smyrna","1712402148053549058"
"Smyrna","1712402148120657921"
"Snake Bay","1712402348251873281"
"Snake Creek Wilderness","1712401589263204354"
"Snake River Skydiving","1712402167364124673"
"Snap Lake","1712401005684523010"
"Sneek","1712402134304620545"
"Snell - North Laramie River","1712402260595113986"
"Snettisham","1712402148384899073"
"Snider Creek","1712401925566693378"
"Snider Field","1712401619298615297"
"Snoddy Air Strip","1712402141187473410"
"Snook","1712401459692765185"
"Snouffer Field","1712401891089514497"
"Snow","1712401803789271041"
"Snow Crest Ranch","1712401951386828801"
"Snow Hill","1712401549698334721"
"Snow Hill Airstrip","1712402214289997825"
"Snowden Field","1712401914732806146"
"Snowshoe Lake","1712401720599445506"
"Snyder","1712402148909187074"
"Snyder Ranch","1712402183449280513"
"Snyders","1712401764375396353"
"Soalala","1712401052849471491"
"Soaring Horse","1712401550461698050"
"Soaring Q Ranch","1712402111110119426"
"Sobolik","1712402048111673345"
"Sobral","1712402381349126145"
"Socatean Bay","1712402096459415553"
"Sochi International Airport","1712402578959564801"
"Socks Flyers","1712401522934480897"
"Socorro Mun","1712402149165039618"
"Socotra Intl","1712402840356978690"
"Sócrates Mariani Bittencourt","1712401147510718466"
"Sodankyla","1712402429910777858"
"Sodbuster Strip","1712401725196402689"
"Soddu","1712401071149219842"
"Soderhamn","1712402803333857282"
"Soderquist","1712402272158810114"
"Soekarno-Hatta International Airport","1712402479411953666"
"Sofia Airport","1712402384150921218"
"Sofia West","1712402383895068674"
"Soga","1712402490845626370"
"Soggy Bottom","1712401631608897538"
"Sogndal Airport, Haukasen","1712402550983557122"
"Sohag International Airport","1712402423984226305"
"Sohar Airport","1712402552480923649"
"Sohler's Holly Hill","1712401776173973505"
"Sojourner Field","1712401840653008898"
"Sokcho (Mulchi Airfield) (G-407/K-50)","1712402511963947010"
"Sokerkino","1712401176371724289"
"Soko","1712401021639655425"
"Sokode","1712401023250268162"
"Sokol Airport","1712402575566372865"
"Sokolnyky Natl","1712402819800694786"
"Solapur","1712402476085870593"
"Solberg/Hunterdon","1712402079455707137"
"Soldier Bar Usfs","1712402149295063041"
"Soldier Meadow Nr 1","1712401715134267394"
"Soldier Meadow Nr 2","1712401715197181953"
"Soldotna","1712402149815156738"
"Solenberg","1712402137425182722"
"Solidarity Szczecin-Goleniow Airport","1712402567681081346"
"Solitude Airstrip","1712402161596956674"
"Solleftea","1712401041294163970"
"Solo Ranch","1712401623513890817"
"Solomon","1712402348314787842"
"Solomon State Field","1712402150142312450"
"Solon Springs Mun","1712402150142312451"
"Solovki Airport","1712401173968388097"
"Soloy Strip","1712402242433777666"
"Soltis Field","1712401907464077313"
"Solwezi Airport","1712401051385659394"
"Someday Ranch","1712401878246555649"
"Somers Lane","1712401436707979265"
"Somerset","1712402150918258690"
"Somerset County","1712402150469468161"
"Somerton","1712402150532382721"
"Somerville","1712401404587999234"
"Sommedieue","1712402444423069698"
"Sommers","1712401774554972161"
"Sommers","1712402272683098115"
"Sommerset Strip","1712402010262274049"
"Son Bonet","1712402602271506433"
"Sonderborg Airport","1712402418401607682"
"Sondok","1712401218801303553"
"Songbird Ranch","1712402101329002499"
"Songea Airport","1712402808786452482"
"Songer","1712402222410170370"
"Songkhla","1712402811332395010"
"Songlo Vista","1712402187073159171"
"Songo","1712401055772901377"
"Songwe","1712402808333467650"
"Songyuan Chaganhu Airport","1712400988303327233"
"Sonlef Air Strip","1712401470782504961"
"Sonnen","1712401027914334209"
"Sonoma Skypark","1712402151048282115"
"Sonoma Valley","1712402123877580801"
"Sonora Mun","1712402151308328961"
"Sons Private-Commercial","1712401997289291777"
"Sooter","1712402128428400642"
"Sopwith Farm","1712402052595384322"
"Sorel","1712402311530741762"
"Sorenson","1712401840854335489"
"Sorigny","1712401087108546562"
"Sorkjosen Airport","1712402551046471681"
"Soroako","1712401192180056065"
"Sorocaba","1712402381412040705"
"Soroti","1712402819150577666"
"Sorrell","1712402193163288577"
"Sorriso Airport","1712401129814949889"
"Sossamon Field","1712401509378490371"
"Sotos","1712401084646490113"
"Souanke","1712401047283630081"
"Soulac Sur Mer","1712401086521344002"
"Sourdough","1712402201535119362"
"Soure","1712402381479149569"
"Souris Glenwood Industrial Air Park","1712401002710761474"
"Sousa","1712402381546258433"
"South 80 Field","1712401605235113985"
"South Alabama Rgnl At Bill Benton Field","1712401423663693826"
"South Albany","1712402152021360642"
"South Arkansas Regional Airport at Goodwin Field","1712401648516136962"
"South Bend International Airport","1712402151891337217"
"South Big Horn County","1712401742367883266"
"South Boulder","1712401531159511041"
"South Caicos International Airport","1712402818705981441"
"South Cairo","1712402152340127745"
"South Cariboo 108 Mile","1712402306745040897"
"South Dayton","1712402152600174593"
"South Farm","1712401796541513730"
"South Fork Field","1712401907526991874"
"South Fork Ranch","1712401678723514369"
"South Fox Island","1712401996068749314"
"South Galway","1712401213751361537"
"South Gasline","1712402171277410306"
"South Goulburn I","1712401205043986433"
"South Grand Lake Regional","1712401831064829953"
"South Haven Area Regl","1712402152793112577"
"South Hollywood","1712402242559606786"
"South Indian Lake Airport","1712401016782651393"
"South Jersey Regl","1712401962539483139"
"South Lafourche Leonard Miller","1712401708528238593"
"South Lakeland","1712401851080048641"
"South Naknek Airport","1712402153053159426"
"South Oaks Aerodrome","1712402277619793921"
"South One Ten","1712401974270951425"
"South Point","1712401842603360258"
"South River","1712402111110119427"
"South River/Sundridge & Float Plane Base","1712401004791136258"
"South St Paul Mun Fleming","1712402153241903107"
"South Texas Intl At Edinburg","1712401646267990018"
"South Texas Rgnl At Hondo","1712401783631446017"
"South Valley Regional","1712402112213221377"
"South West Bay Airport","1712401111628447746"
"Southampton Airport","1712402829468565506"
"Southard Field","1712401475203301378"
"Southbridge Municipal","1712402153439035393"
"Southdowns","1712402840877072385"
"Southeast Colorado Rgnl","1712401852258648065"
"Southeastern","1712401692740878337"
"Southerland Strip","1712401713460740097"
"Southerly","1712401635803201538"
"Southern California Logistics","1712402226172461058"
"Southern Comforts Aerodrome","1712402029652541442"
"Southern Cross","1712402267993866242"
"Southern Cross","1712402348381896705"
"Southern Fruit Groves","1712402061185318914"
"Southern Helicopters","1712401455896920065"
"Southern Illinois","1712401530962378753"
"Southern Oaks","1712401491015827457"
"Southern Ranch","1712401570468528130"
"Southern Seaplane","1712401462985293826"
"Southern Skies Airstrip","1712402190298578945"
"Southern View Aviation","1712402228064092161"
"Southern West Virginia Regl","1712402267540881410"
"Southern Wisconsin Regl","1712401810558877697"
"Southfork","1712401678786428930"
"Southfork River Ranch","1712402174016290818"
"Southland Field","1712402180362272770"
"Southland Flying Service Inc.","1712402190818672642"
"Southport","1712401214271455234"
"Southwest Florida International Airport","1712401691776188418"
"Southwest Georgia Regional Airport","1712401410673934338"
"Southwest Lakes Airpark","1712402122963222530"
"Southwest Lubbock","1712402278852919297"
"Southwest Michigan Regl","1712401470912528385"
"Southwest Minnesota Regl Marsh","1712401911570300930"
"Southwest Oregon Regional Airport","1712401992709111810"
"Southwest Washington Regl","1712401826866331650"
"Southwind","1712401628505112578"
"Souto Soares","1712401153340801025"
"Sovetsky Airport","1712400976156622850"
"Soyo Airport","1712402322578538497"
"Space Coast Regl","1712402199718985729"
"Spaceport America","1712402208258588674"
"Spadaro Airport","1712400976978706433"
"Spangle Field","1712402153707470850"
"Spangler","1712401901881458690"
"Spanish Cay Airport","1712402353310203906"
"Spanish Fork Springville Woodh","1712402153770385409"
"Spanish Peaks Airfield","1712402234372325378"
"Sparrevohn LRRS","1712401121921269762"
"Sparta Community Hunter","1712402154353393666"
"Sparta Ft Mc Coy","1712402154479222785"
"Spartanburg Downtown Meml","1712402154676355074"
"Sparwood Elk Valley","1712402311593656321"
"Spaudling Aerodrome","1712401538369519617"
"Spaulding","1712402183122124802"
"Spear Valley","1712402117128945665"
"Spearman Field","1712402134371729410"
"Spearman Municipal","1712402154936401922"
"Spears Ranch","1712401810625986562"
"Spectre","1712401556673462273"
"Spence","1712401961365078018"
"Spencer","1712401405112287234"
"Spencer","1712402155443912706"
"Spencer Field","1712401435286110209"
"Spencer Field","1712401742040727553"
"Spencer Field","1712401774622081026"
"Spencer Mun","1712402155506827266"
"Spencer's Airpark","1712401934383120386"
"Spencerport Airpark","1712402155699765250"
"Sperr","1712402287090532354"
"Speyer","1712402458109083649"
"Spezia","1712402233910951938"
"Sphinx International Airport","1712402422935650306"
"Spicewood","1712402156018532353"
"Spickard Farm","1712401518396243969"
"Spickard-Marshall","1712402094496481282"
"Spiegel Field","1712402011696726017"
"Spiering","1712401737951281153"
"Spillers Club","1712401498934673410"
"Spilve","1712401043273875457"
"Spirit Airpark","1712402203477082113"
"Spirit Lake Municipal","1712402156081446913"
"Spirit Of St Louis","1712402163413090306"
"Spirit Of Suwannee","1712401875969048577"
"Spirit River","1712402311782400002"
"Spitfire Aerodrome","1712402034819923970"
"Splan","1712401922827812865"
"Split Airport","1712402411879464961"
"Split B Ranch","1712401527099424770"
"Spokane International Airport","1712402156672843777"
"Sport Flyers","1712401506593472513"
"Sports Mans Paradise","1712402199974838273"
"Sportsman Airpark","1712401985234862082"
"Sportsman's World","1712402024774565890"
"Spotted Bear /Usfs/","1712402156928696322"
"Spotts Field","1712401991232716801"
"Sprague","1712401597026861057"
"Sprague","1712401885364289537"
"Spriggs Payne Airport","1712402514048516098"
"Spring","1712401830033031169"
"Spring Brook","1712402131557351425"
"Spring Canyon","1712402234439434242"
"Spring Creek","1712401214208540674"
"Spring Creek","1712402157650116610"
"Spring Creek Field","1712401804053512193"
"Spring Creek Ranch","1712402199261806593"
"Spring Creek Ranch","1712402262352527361"
